candidate_index	source_name	task_index	context	family	order_index	design_nll	chain_a_nll	chain_b_nll	chain_c_nll	chain_d_nll	chain_spread
244	OVA-C4-IPTM90-502	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3747384548187256	1.2142082452774048	1.6581182479858398	1.2659966945648193	1.3606302738189697	0.44391000270843506
245	OVA-C4-IPTM90-434	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1235305070877075	1.0870957374572754	1.0514039993286133	1.166015625	1.1896066665649414	0.13820266723632812
245	OVA-C4-IPTM90-434	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.107366919517517	1.1994012594223022	1.04938542842865	1.0220816135406494	1.1585993766784668	0.17731964588165283
245	OVA-C4-IPTM90-434	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1312459707260132	1.1704109907150269	0.9758908748626709	1.209159016609192	1.1695231199264526	0.233268141746521
245	OVA-C4-IPTM90-434	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1133655309677124	1.027313232421875	1.204084873199463	1.1162810325622559	1.1057827472686768	0.1767716407775879
246	OVA-C4-IPTM90-076	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0710418224334717	1.0031386613845825	1.079996109008789	1.0688796043395996	1.1321524381637573	0.1290137767791748
246	OVA-C4-IPTM90-076	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0759871006011963	1.1735985279083252	1.009723424911499	0.9699950814247131	1.150631308555603	0.20360344648361206
246	OVA-C4-IPTM90-076	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0666555166244507	1.0594793558120728	0.9993816018104553	1.127942442893982	1.0798181295394897	0.1285608410835266
246	OVA-C4-IPTM90-076	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0516904592514038	0.9342854619026184	1.1631758213043213	1.0977212190628052	1.0115792751312256	0.22889035940170288
247	OVA-C4-IPTM90-486	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.4168864488601685	1.326620101928711	1.4766937494277954	1.3524272441864014	1.5118046998977661	0.18518459796905518
247	OVA-C4-IPTM90-486	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3927490711212158	1.4616608619689941	1.264011263847351	1.2993882894515991	1.5459364652633667	0.2819252014160156
247	OVA-C4-IPTM90-486	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.4075247049331665	1.458537220954895	1.4326516389846802	1.3680766820907593	1.3708335161209106	0.09046053886413574
247	OVA-C4-IPTM90-486	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3845728635787964	1.3045315742492676	1.638144612312317	1.2690956592559814	1.3265193700790405	0.36904895305633545
248	OVA-C4-IPTM90-384	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1519993543624878	1.0770288705825806	1.2149962186813354	1.0908089876174927	1.2251635789871216	0.14813470840454102
248	OVA-C4-IPTM90-384	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1419483423233032	1.1957290172576904	1.0112987756729126	1.0778928995132446	1.2828729152679443	0.27157413959503174
248	OVA-C4-IPTM90-384	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1332910060882568	1.1575517654418945	1.1313307285308838	1.1712417602539062	1.0730395317077637	0.09820222854614258
248	OVA-C4-IPTM90-384	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.151816725730896	1.1090439558029175	1.3198274374008179	1.1473286151885986	1.031066656112671	0.288760781288147
249	OVA-C4-IPTM90-505	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.120723009109497	1.0831506252288818	1.042927622795105	1.1622796058654785	1.194534182548523	0.15160655975341797
249	OVA-C4-IPTM90-505	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1073728799819946	1.194923996925354	1.045456886291504	1.0210343599319458	1.1680759191513062	0.1738896369934082
249	OVA-C4-IPTM90-505	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1228662729263306	1.158657431602478	0.9650708436965942	1.2064378261566162	1.1612988710403442	0.24136698246002197
249	OVA-C4-IPTM90-505	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1132292747497559	1.0419800281524658	1.199869155883789	1.116806983947754	1.0942612886428833	0.15788912773132324
250	OVA-C4-IPTM90-511	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0965626239776611	1.1357425451278687	1.0964642763137817	1.0227028131484985	1.1313412189483643	0.11303973197937012
250	OVA-C4-IPTM90-511	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1047061681747437	1.1222748756408691	0.9883679151535034	1.0528781414031982	1.2553038597106934	0.26693594455718994
250	OVA-C4-IPTM90-511	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0880132913589478	1.1296985149383545	1.0555330514907837	1.1301008462905884	1.036720633506775	0.09338021278381348
250	OVA-C4-IPTM90-511	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0749647617340088	0.8992887139320374	1.1762638092041016	1.114486575126648	1.1098198890686035	0.2769750952720642
251	OVA-C4-IPTM90-429	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.3170241117477417	1.2583060264587402	1.390427827835083	1.2317168712615967	1.3876456022262573	0.15871095657348633
251	OVA-C4-IPTM90-429	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3104766607284546	1.3638134002685547	1.2620567083358765	1.150154709815979	1.4658819437026978	0.31572723388671875
251	OVA-C4-IPTM90-429	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3167353868484497	1.3361303806304932	1.3385499715805054	1.3313510417938232	1.2609105110168457	0.07763946056365967
251	OVA-C4-IPTM90-429	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.2776885032653809	1.1384025812149048	1.5056309700012207	1.2387094497680664	1.2280107736587524	0.3672283887863159
252	OVA-C4-IPTM90-402	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.3682224750518799	1.3167961835861206	1.3922815322875977	1.3125381469726562	1.4512739181518555	0.13873577117919922
252	OVA-C4-IPTM90-402	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3559554815292358	1.4298015832901	1.2999123334884644	1.2160686254501343	1.4780391454696655	0.26197052001953125
252	OVA-C4-IPTM90-402	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3519140481948853	1.3762105703353882	1.3194553852081299	1.4020345211029053	1.3099558353424072	0.09207868576049805
252	OVA-C4-IPTM90-402	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3194466829299927	1.1054805517196655	1.557906985282898	1.2782210111618042	1.336178183555603	0.4524264335632324
253	OVA-C4-IPTM90-509	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.13184654712677	1.0782639980316162	1.1824584007263184	1.0849014520645142	1.1817620992660522	0.10419440269470215
253	OVA-C4-IPTM90-509	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1348145008087158	1.2037813663482666	1.0173081159591675	1.0672471523284912	1.2509214878082275	0.23361337184906006
253	OVA-C4-IPTM90-509	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.133009910583496	1.174910545349121	1.102830171585083	1.1728808879852295	1.081418514251709	0.09349203109741211
253	OVA-C4-IPTM90-509	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1423654556274414	1.102530598640442	1.2809126377105713	1.145007610321045	1.0410107374191284	0.23990190029144287
254	OVA-C4-IPTM90-250	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0647321939468384	1.097200632095337	1.074233055114746	1.068832516670227	1.018662452697754	0.07853817939758301
254	OVA-C4-IPTM90-250	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.054276466369629	1.105565071105957	0.9672768115997314	0.9838997721672058	1.1603641510009766	0.19308733940124512
254	OVA-C4-IPTM90-250	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0599974393844604	1.0989694595336914	0.9756901264190674	1.1316938400268555	1.0336363315582275	0.15600371360778809
254	OVA-C4-IPTM90-250	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0357125997543335	0.8933392763137817	1.1373708248138428	1.0664411783218384	1.0456990003585815	0.24403154850006104
255	OVA-C4-IPTM90-454	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1900068521499634	1.2017253637313843	1.1406623125076294	1.1378635168075562	1.2797760963439941	0.141912579536438
255	OVA-C4-IPTM90-454	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1655371189117432	1.187105655670166	1.0472501516342163	1.1386539936065674	1.2891387939453125	0.2418886423110962
255	OVA-C4-IPTM90-454	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1752196550369263	1.269819974899292	1.0522863864898682	1.2389557361602783	1.1398168802261353	0.21753358840942383
255	OVA-C4-IPTM90-454	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1406248807907104	0.9364638924598694	1.1932873725891113	1.224362850189209	1.2083855867385864	0.2878989577293396
256	OVA-C4-IPTM90-499	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.3501017093658447	1.2495874166488647	1.4185562133789062	1.2741533517837524	1.4581104516983032	0.20852303504943848
256	OVA-C4-IPTM90-499	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3287444114685059	1.405186653137207	1.2883256673812866	1.1238620281219482	1.497603178024292	0.37374114990234375
256	OVA-C4-IPTM90-499	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3469446897506714	1.4007502794265747	1.380009412765503	1.3040777444839478	1.3029412031173706	0.0978090763092041
256	OVA-C4-IPTM90-499	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3146437406539917	1.2072327136993408	1.5118383169174194	1.2585216760635376	1.280982255935669	0.3046056032180786
257	OVA-C4-IPTM90-398	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0850204229354858	1.1353009939193726	1.0615590810775757	1.0498833656311035	1.093337893486023	0.08541762828826904
257	OVA-C4-IPTM90-398	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0798370838165283	1.0866856575012207	0.9631718397140503	1.0534918308258057	1.2159992456436157	0.25282740592956543
257	OVA-C4-IPTM90-398	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0763192176818848	1.1561715602874756	1.0257768630981445	1.109282374382019	1.0140461921691895	0.14212536811828613
257	OVA-C4-IPTM90-398	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0542805194854736	0.8792937994003296	1.118393898010254	1.113775610923767	1.1056586503982544	0.23910009860992432
258	OVA-C4-IPTM90-445	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0882600545883179	1.137113094329834	1.0656732320785522	1.0573441982269287	1.092909336090088	0.07976889610290527
258	OVA-C4-IPTM90-445	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0840450525283813	1.0944041013717651	0.9641627669334412	1.0594202280044556	1.2181929349899292	0.25403016805648804
258	OVA-C4-IPTM90-445	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0778056383132935	1.1615281105041504	1.0241502523422241	1.107635498046875	1.0179085731506348	0.14361953735351562
258	OVA-C4-IPTM90-445	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0604959726333618	0.8781713247299194	1.1251331567764282	1.1271650791168213	1.1115140914916992	0.24899375438690186
259	OVA-C4-IPTM90-487	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1261229515075684	1.1806328296661377	1.0899066925048828	1.105984091758728	1.127968430519104	0.09072613716125488
259	OVA-C4-IPTM90-487	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1121212244033813	1.1157896518707275	0.9713717699050903	1.110202431678772	1.2511214017868042	0.27974963188171387
259	OVA-C4-IPTM90-487	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.1041535139083862	1.1940971612930298	1.037909984588623	1.1636296510696411	1.0209773778915405	0.17311978340148926
259	OVA-C4-IPTM90-487	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0845524072647095	0.9087885022163391	1.1487153768539429	1.1511785984039307	1.12952721118927	0.24239009618759155
260	OVA-C4-IPTM90-026	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.2834852933883667	1.1735576391220093	1.3127834796905518	1.241358757019043	1.4062409400939941	0.23268330097198486
260	OVA-C4-IPTM90-026	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.2590892314910889	1.277933955192566	1.2192673683166504	1.1466143131256104	1.3925408124923706	0.24592649936676025
260	OVA-C4-IPTM90-026	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.2789812088012695	1.3044687509536743	1.2063660621643066	1.3130738735198975	1.2920165061950684	0.10670781135559082
260	OVA-C4-IPTM90-026	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.2472466230392456	1.1568856239318848	1.4098830223083496	1.2117952108383179	1.2104226350784302	0.25299739837646484
261	OVA-C4-IPTM90-334	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0846927165985107	1.1248337030410767	1.0803229808807373	1.0954309701919556	1.038183331489563	0.08665037155151367
261	OVA-C4-IPTM90-334	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0643521547317505	1.1345610618591309	0.9532275199890137	1.0067598819732666	1.1628601551055908	0.20963263511657715
261	OVA-C4-IPTM90-334	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0690863132476807	1.1173527240753174	0.9693986773490906	1.1578437089920044	1.0317500829696655	0.18844503164291382
261	OVA-C4-IPTM90-334	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0457502603530884	0.9211018681526184	1.156367540359497	1.0635828971862793	1.0419484376907349	0.23526567220687866
262	OVA-C4-IPTM90-471	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.3310246467590332	1.1837022304534912	1.3985767364501953	1.2374643087387085	1.504354476928711	0.3206522464752197
262	OVA-C4-IPTM90-471	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3126921653747559	1.419520378112793	1.320210337638855	1.078444480895996	1.4325933456420898	0.35414886474609375
262	OVA-C4-IPTM90-471	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.309640884399414	1.3236641883850098	1.3418467044830322	1.2747650146484375	1.298287272453308	0.06708168983459473
262	OVA-C4-IPTM90-471	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.2577623128890991	1.1295974254608154	1.5413639545440674	1.1656007766723633	1.194487452507019	0.41176652908325195
263	OVA-C4-IPTM90-455	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0441433191299438	1.063483715057373	1.011013388633728	1.0797522068023682	1.0223243236541748	0.06873881816864014
263	OVA-C4-IPTM90-455	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0288764238357544	1.069449543952942	0.9290347099304199	0.9816622138023376	1.135359525680542	0.20632481575012207
263	OVA-C4-IPTM90-455	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0310379266738892	1.0956932306289673	0.9063752889633179	1.1153841018676758	1.0066993236541748	0.2090088129043579
263	OVA-C4-IPTM90-455	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.015532374382019	0.89649498462677	1.0979894399642944	1.0422980785369873	1.0253467559814453	0.20149445533752441
264	OVA-C4-IPTM90-283	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.4309794902801514	1.298050880432129	1.4504022598266602	1.3808948993682861	1.5945698022842407	0.2965189218521118
264	OVA-C4-IPTM90-283	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3979198932647705	1.4800314903259277	1.358278751373291	1.2449036836624146	1.5084654092788696	0.2635617256164551
264	OVA-C4-IPTM90-283	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.4226627349853516	1.5505789518356323	1.3882228136062622	1.3998255729675293	1.3520233631134033	0.198555588722229
264	OVA-C4-IPTM90-283	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.402152180671692	1.300773024559021	1.5697978734970093	1.3338546752929688	1.4041829109191895	0.2690248489379883
265	OVA-C4-IPTM90-469	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0975850820541382	1.1684149503707886	1.0609532594680786	1.0487605333328247	1.1122117042541504	0.11965441703796387
265	OVA-C4-IPTM90-469	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0907646417617798	1.1026086807250977	0.9870299696922302	1.0507409572601318	1.2226790189743042	0.23564904928207397
265	OVA-C4-IPTM90-469	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0789501667022705	1.1547081470489502	1.0321362018585205	1.120955467224121	1.0080007314682007	0.1467074155807495
265	OVA-C4-IPTM90-469	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0682874917984009	0.9121613502502441	1.1402536630630493	1.1216243505477905	1.0991102457046509	0.22809231281280518
266	OVA-C4-IPTM90-400	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.4036152362823486	1.319899082183838	1.4486923217773438	1.3141378164291382	1.5317314863204956	0.21759366989135742
266	OVA-C4-IPTM90-400	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3894755840301514	1.509090542793274	1.3532929420471191	1.2157340049743652	1.479784607887268	0.2933565378189087
266	OVA-C4-IPTM90-400	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3772830963134766	1.410647988319397	1.3625324964523315	1.4007461071014404	1.3352056741714478	0.07544231414794922
266	OVA-C4-IPTM90-400	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.342026948928833	1.167374849319458	1.613411784172058	1.2667077779769897	1.320613145828247	0.4460369348526001
267	OVA-C4-IPTM90-490	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.3648110628128052	1.2879682779312134	1.3583543300628662	1.3543630838394165	1.4585586786270142	0.17059040069580078
267	OVA-C4-IPTM90-490	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3482893705368042	1.4659241437911987	1.2835299968719482	1.2098511457443237	1.4338525533676147	0.256072998046875
267	OVA-C4-IPTM90-490	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3440507650375366	1.3974344730377197	1.2971670627593994	1.410184383392334	1.2714169025421143	0.13876748085021973
267	OVA-C4-IPTM90-490	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.340294361114502	1.1765862703323364	1.5201481580734253	1.322721004486084	1.3417216539382935	0.34356188774108887
268	OVA-C4-IPTM90-161	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.0943034887313843	1.1604795455932617	1.0633240938186646	1.0625548362731934	1.0908557176589966	0.09792470932006836
268	OVA-C4-IPTM90-161	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.0792535543441772	1.095871090888977	0.932220995426178	1.0590094327926636	1.2299126386642456	0.2976916432380676
268	OVA-C4-IPTM90-161	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.0705130100250244	1.158483862876892	1.0073362588882446	1.1258841753005981	0.9903477430343628	0.1681361198425293
268	OVA-C4-IPTM90-161	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.0572011470794678	0.8899672627449036	1.127730369567871	1.1216217279434204	1.0894855260849	0.23776310682296753
269	OVA-C4-IPTM90-071	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.3634196519851685	1.2860119342803955	1.4283604621887207	1.2510128021240234	1.488292932510376	0.23728013038635254
269	OVA-C4-IPTM90-071	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3533064126968384	1.3750247955322266	1.25459623336792	1.2654469013214111	1.5181570053100586	0.26356077194213867
269	OVA-C4-IPTM90-071	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.349642038345337	1.4063005447387695	1.2584407329559326	1.3967347145080566	1.3370919227600098	0.14785981178283691
269	OVA-C4-IPTM90-071	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3416978120803833	1.251394271850586	1.4608484506607056	1.3341953754425049	1.3203545808792114	0.20945417881011963
270	OVA-C4-IPTM90-060	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.3496567010879517	1.275827169418335	1.392459750175476	1.2754013538360596	1.4549384117126465	0.17953705787658691
270	OVA-C4-IPTM90-060	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.321014404296875	1.3541276454925537	1.2731151580810547	1.2307524681091309	1.4260624647140503	0.19530999660491943
270	OVA-C4-IPTM90-060	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3375294208526611	1.4056289196014404	1.237038254737854	1.3945780992507935	1.3128724098205566	0.16859066486358643
270	OVA-C4-IPTM90-060	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3038209676742554	1.2088909149169922	1.3962469100952148	1.3292450904846191	1.2809007167816162	0.18735599517822266
271	OVA-C4-IPTM90-253	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.444149136543274	1.332871913909912	1.4597032070159912	1.3695369958877563	1.6144840717315674	0.2816121578216553
271	OVA-C4-IPTM90-253	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.4215542078018188	1.4987869262695312	1.3542039394378662	1.2810933589935303	1.5521328449249268	0.2710394859313965
271	OVA-C4-IPTM90-253	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.4203462600708008	1.5551440715789795	1.3803421258926392	1.4079991579055786	1.3378998041152954	0.21724426746368408
271	OVA-C4-IPTM90-253	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.4195530414581299	1.3088937997817993	1.5748443603515625	1.375277042388916	1.4191972017288208	0.2659505605697632
272	OVA-C4-IPTM90-020	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.4155470132827759	1.3019293546676636	1.408584713935852	1.359891414642334	1.5917822122573853	0.2898528575897217
272	OVA-C4-IPTM90-020	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3997130393981934	1.473356008529663	1.3407608270645142	1.2710130214691162	1.5137220621109009	0.24270904064178467
272	OVA-C4-IPTM90-020	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3920124769210815	1.5132924318313599	1.3383973836898804	1.404403805732727	1.3119559288024902	0.20133650302886963
272	OVA-C4-IPTM90-020	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.392789602279663	1.2763888835906982	1.5418071746826172	1.3331730365753174	1.41978919506073	0.26541829109191895
273	OVA-C4-IPTM90-048	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.4649546146392822	1.3659707307815552	1.5606833696365356	1.3099660873413086	1.6231979131698608	0.31323182582855225
273	OVA-C4-IPTM90-048	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.4477591514587402	1.5190461874008179	1.3419108390808105	1.307376503944397	1.622703194618225	0.3153266906738281
273	OVA-C4-IPTM90-048	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.4393372535705566	1.5062165260314941	1.4210270643234253	1.5216141939163208	1.3084917068481445	0.21312248706817627
273	OVA-C4-IPTM90-048	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3981578350067139	1.169724464416504	1.6245344877243042	1.3652708530426025	1.4331014156341553	0.4548100233078003
274	OVA-C4-IPTM90-183	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.4354699850082397	1.3339147567749023	1.4479663372039795	1.380071997642517	1.5799258947372437	0.2460111379623413
274	OVA-C4-IPTM90-183	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.4102227687835693	1.4534910917282104	1.3605667352676392	1.2969027757644653	1.5299299955368042	0.23302721977233887
274	OVA-C4-IPTM90-183	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.4171029329299927	1.5218638181686401	1.388852834701538	1.42463219165802	1.3330632448196411	0.18880057334899902
274	OVA-C4-IPTM90-183	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3733766078948975	1.189786672592163	1.5865453481674194	1.337369680404663	1.3798046112060547	0.39675867557525635
275	OVA-C4-IPTM90-480	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.1374467611312866	1.1957240104675293	1.120165467262268	1.1015664339065552	1.1323314905166626	0.09415757656097412
275	OVA-C4-IPTM90-480	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.1359176635742188	1.1301636695861816	1.0103222131729126	1.109714388847351	1.2934703826904297	0.2831481695175171
275	OVA-C4-IPTM90-480	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.127814531326294	1.2005436420440674	1.0661897659301758	1.1722172498703003	1.0723072290420532	0.1343538761138916
275	OVA-C4-IPTM90-480	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.1083312034606934	0.9142430424690247	1.182389259338379	1.1727761030197144	1.163916826248169	0.26814621686935425
276	OVA-C4-IPTM90-040	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.412894368171692	1.2410342693328857	1.4643280506134033	1.357413649559021	1.5888019800186157	0.34776771068573
276	OVA-C4-IPTM90-040	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.378374695777893	1.429600477218628	1.3253426551818848	1.251436471939087	1.507119059562683	0.2556825876235962
276	OVA-C4-IPTM90-040	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.4066619873046875	1.5270133018493652	1.3818740844726562	1.4014534950256348	1.3163065910339355	0.2107067108154297
276	OVA-C4-IPTM90-040	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3690160512924194	1.2423936128616333	1.5234531164169312	1.3044754266738892	1.4057422876358032	0.28105950355529785
277	OVA-C4-IPTM90-389	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.384321689605713	1.2737948894500732	1.4394186735153198	1.275399088859558	1.5486738681793213	0.27487897872924805
277	OVA-C4-IPTM90-389	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3569482564926147	1.4260798692703247	1.2829039096832275	1.2551206350326538	1.4636893272399902	0.20856869220733643
277	OVA-C4-IPTM90-389	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.368752360343933	1.4389089345932007	1.2916606664657593	1.3977291584014893	1.3467108011245728	0.1472482681274414
277	OVA-C4-IPTM90-389	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.349395751953125	1.305302619934082	1.4875863790512085	1.3484697341918945	1.2562241554260254	0.2313622236251831
278	OVA-C4-IPTM90-038	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.396095633506775	1.2928475141525269	1.4597657918930054	1.2806578874588013	1.551110863685608	0.27045297622680664
278	OVA-C4-IPTM90-038	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.3792929649353027	1.435633897781372	1.311906337738037	1.262440800666809	1.507190465927124	0.24474966526031494
278	OVA-C4-IPTM90-038	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3928345441818237	1.445724606513977	1.326674222946167	1.4067943096160889	1.3921451568603516	0.11905038356781006
278	OVA-C4-IPTM90-038	7	ova073_rosetta_bb4	OVA073_ROSETTA	3	1.3734040260314941	1.3072699308395386	1.525190830230713	1.3575220108032227	1.303633451461792	0.2215573787689209
279	OVA-C4-IPTM90-014	7	ova073_rosetta_bb4	OVA073_ROSETTA	0	1.4270005226135254	1.3083741664886475	1.4516737461090088	1.361835241317749	1.5861189365386963	0.27774477005004883
279	OVA-C4-IPTM90-014	7	ova073_rosetta_bb4	OVA073_ROSETTA	1	1.404794454574585	1.4889034032821655	1.347638487815857	1.2642576694488525	1.5183777809143066	0.2541201114654541
279	OVA-C4-IPTM90-014	7	ova073_rosetta_bb4	OVA073_ROSETTA	2	1.3970561027526855	1.518186092376709	1.3620449304580688	1.3846901655197144	1.3233033418655396	0.19488275051116943
