candidate	model_a	model_b	best_chain_permutation_contact_jaccard
ova_body_c4_073_ms	seed-4_sample-2	seed-5_sample-1	0.7903780068728522
ova_body_c4_073_ms	seed-4_sample-2	seed-5_sample-2	0.8096885813148789
ova_body_c4_073_ms	seed-4_sample-2	seed-5_sample-3	0.8367346938775511
ova_body_c4_073_ms	seed-4_sample-2	seed-5_sample-4	0.8532423208191127
ova_body_c4_073_ms	seed-4_sample-3	seed-4_sample-4	0.8422939068100358
ova_body_c4_073_ms	seed-4_sample-3	seed-5_sample-0	0.96
ova_body_c4_073_ms	seed-4_sample-3	seed-5_sample-1	0.8754716981132076
ova_body_c4_073_ms	seed-4_sample-3	seed-5_sample-2	0.8830188679245283
ova_body_c4_073_ms	seed-4_sample-3	seed-5_sample-3	0.8628158844765343
ova_body_c4_073_ms	seed-4_sample-3	seed-5_sample-4	0.915129151291513
ova_body_c4_073_ms	seed-4_sample-4	seed-5_sample-0	0.8333333333333334
ova_body_c4_073_ms	seed-4_sample-4	seed-5_sample-1	0.8256227758007118
ova_body_c4_073_ms	seed-4_sample-4	seed-5_sample-2	0.8197879858657244
ova_body_c4_073_ms	seed-4_sample-4	seed-5_sample-3	0.8156996587030717
ova_body_c4_073_ms	seed-4_sample-4	seed-5_sample-4	0.8448275862068966
ova_body_c4_073_ms	seed-5_sample-0	seed-5_sample-1	0.8593155893536122
ova_body_c4_073_ms	seed-5_sample-0	seed-5_sample-2	0.8740458015267175
ova_body_c4_073_ms	seed-5_sample-0	seed-5_sample-3	0.8405797101449275
ova_body_c4_073_ms	seed-5_sample-0	seed-5_sample-4	0.8925925925925926
ova_body_c4_073_ms	seed-5_sample-1	seed-5_sample-2	0.8582089552238806
ova_body_c4_073_ms	seed-5_sample-1	seed-5_sample-3	0.8070175438596491
ova_body_c4_073_ms	seed-5_sample-1	seed-5_sample-4	0.85
ova_body_c4_073_ms	seed-5_sample-2	seed-5_sample-3	0.8530465949820788
ova_body_c4_073_ms	seed-5_sample-2	seed-5_sample-4	0.8571428571428571
ova_body_c4_073_ms	seed-5_sample-3	seed-5_sample-4	0.8776223776223776
